ILOC_CODE_2016,H_w_In_ps_OO_DS_SH,H_w_In_ps_OO_DS_SDRTHT,H_w_In_ps_OO_DS_FA,H_w_In_ps_OO_DS_OD_C,H_w_In_ps_OO_DS_OD_CH,H_w_In_ps_OO_DS_OD_IH_t_SO,H_w_In_ps_OO_OD_HF_a_SO,H_w_In_ps_OO_DS_OD_Tot,H_w_In_ps_OO_DS_NS,H_w_In_ps_OO_Tot,H_w_In_ps_M_DS_SH,H_w_In_ps_M_DS_SDRTHT,H_w_In_ps_M_DS_FA,H_w_In_ps_M_DS_OD_C,H_w_In_ps_M_DS_OD_CH,H_w_In_ps_M_DS_OD_IH_t_SO,H_w_In_ps_M_OD_HF_a_SO,H_w_In_ps_M_DS_OD_Tot,H_w_In_ps_M_DS_NS,H_w_In_ps_M_Tot,H_w_In_ps_RREA_DS_SH,H_w_In_ps_RREA_DS_SDRTHT,H_w_In_ps_RREA_DS_FA,H_w_In_ps_RREA_DS_OD_C,H_w_In_ps_RREA_DS_OD_CH,H_w_In_ps_RREA_DS_OD_IH_t_SO,H_w_In_ps_RREA_OD_HF_a_SO,H_w_In_ps_RREA_DS_OD_Tot,H_w_In_ps_RREA_DS_NS,H_w_In_ps_RREA_Tot,H_w_In_ps_RHA_DS_SH,H_w_In_ps_RHA_DS_SDRTHT,H_w_In_ps_RHA_DS_FA,H_w_In_ps_RHA_DS_OD_C,H_w_In_ps_RHA_DS_OD_CH,H_w_In_ps_RHA_DS_OD_IH_t_SO,H_w_In_ps_RHA_OD_HF_a_SO,H_w_In_ps_RHA_DS_OD_Tot,H_w_In_ps_RHA_DS_NS,H_w_In_ps_RHA_Tot,H_w_In_ps_R_PSH_DS_SH,H_w_In_ps_R_PSH_DS_SDRTHT,H_w_In_ps_R_PSH_DS_FA,H_w_In_ps_R_PSH_DS_OD_C,H_w_In_ps_R_PSH_DS_OD_CH,H_w_In_ps_R_PSH_DS_OD_IH_t_SO,H_w_In_ps_R_PSH_OD_HF_a_SO,H_w_In_ps_R_PSH_DS_OD_Tot,H_w_In_ps_R_PSH_DS_NS,H_w_In_ps_R_PSH_Tot,H_w_In_ps_R_HCC_DS_SH,H_w_In_ps_R_HCC_DS_SDRTHT,H_w_In_ps_R_HCC_DS_FA,H_w_In_ps_R_HCC_DS_OD_C,H_w_In_ps_R_HCC_DS_OD_CH,H_w_In_ps_R_HCC_DS_OD_IH_t_SO,H_w_In_ps_R_HCC_OD_HF_a_SO,H_w_In_ps_R_HCC_DS_OD_Tot,H_w_In_ps_R_HCC_DS_NS,H_w_In_ps_R_HCC_Tot,H_w_In_ps_R_OLT_DS_SH,H_w_In_ps_R_OLT_DS_SDRTHT,H_w_In_ps_R_OLT_DS_FA,H_w_In_ps_R_OLT_DS_OD_C,H_w_In_ps_R_OLT_DS_OD_CH,H_w_In_ps_R_OLT_DS_OD_IH_t_SO,H_w_In_ps_R_OLT_OD_HF_a_SO,H_w_In_ps_R_OLT_DS_OD_Tot,H_w_In_ps_R_OLT_DS_NS,H_w_In_ps_R_OLT_Tot,H_w_In_ps_R_LNS_DS_SH,H_w_In_ps_R_LNS_DS_SDRTHT,H_w_In_ps_R_LNS_DS_FA,H_w_In_ps_R_LNS_DS_OD_C,H_w_In_ps_R_LNS_DS_OD_CH,H_w_In_ps_R_LNS_DS_OD_IH_t_SO,H_w_In_ps_R_LNS_OD_HF_a_SO,H_w_In_ps_R_LNS_DS_OD_Tot,H_w_In_ps_R_LNS_DS_NS,H_w_In_ps_R_LNS_Tot,H_w_In_ps_R_Tot_DS_SH,H_w_In_ps_R_Tot_DS_SDRTHT,H_w_In_ps_R_Tot_DS_FA,H_w_In_ps_R_Tot_DS_OD_C,H_w_In_ps_R_Tot_DS_OD_CH,H_w_In_ps_R_Tot_DS_OD_IH_t_SO,H_w_In_ps_R_Tot_OD_HF_a_SO,H_w_In_ps_R_Tot_DS_OD_Tot,H_w_In_ps_R_Tot_DS_NS,H_w_In_ps_R_Tot_Tot,H_w_In_ps_OTT_DS_SH,H_w_In_ps_OTT_DS_SDRTHT,H_w_In_ps_OTT_DS_FA,H_w_In_ps_OTT_DS_OD_C,H_w_In_ps_OTT_DS_OD_CH,H_w_In_ps_OTT_DS_OD_IH_t_SO,H_w_In_ps_OTT_OD_HF_a_SO,H_w_In_ps_OTT_DS_OD_Tot,H_w_In_ps_OTT_DS_NS,H_w_In_ps_OTT_Tot,H_w_In_ps_T_NS_DS_SH,H_w_In_ps_T_NS_DS_SDRTHT,H_w_In_ps_T_NS_DS_FA,H_w_In_ps_T_NS_DS_OD_C,H_w_In_ps_T_NS_DS_OD_CH,H_w_In_ps_T_NS_DS_OD_IH_t_SO,H_w_In_ps_T_NS_OD_HF_a_SO,H_w_In_ps_T_NS_DS_OD_Tot,H_w_In_ps_T_NS_DS_NS,H_w_In_ps_T_NS_Tot,H_w_In_ps_Tot_DS_SH,H_w_In_ps_Tot_DS_SDRTHT,H_w_In_ps_Tot_DS_FA,H_w_In_ps_Tot_DS_OD_C,H_w_In_ps_Tot_DS_OD_CH,H_w_In_ps_Tot_DS_OD_IH_t_SO,H_w_In_ps_Tot_OD_HF_a_SO,H_w_In_ps_Tot_DS_OD_Tot,H_w_In_ps_Tot_DS_NS,H_w_In_ps_Tot_Tot,OH_OO_DS_SH,OH_OO_DS_SDRTHT,OH_OO_DS_FA,OH_OO_DS_OD_C,OH_OO_DS_OD_CH,OH_OO_DS_OD_IH_t_SO,OH_OO_OD_HF_a_SO,OH_OO_DS_OD_Tot,OH_OO_DS_NS,OH_OO_DS_Tot,OH_M_DS_SH,OH_M_DS_SDRTHT,OH_M_DS_FA,OH_M_DS_OD_C,OH_M_DS_OD_CH,OH_M_DS_OD_IH_t_SO,OH_M_OD_HF_a_SO,OH_M_DS_OD_Tot,OH_M_DS_NS,OH_M_DS_Tot,OH_RREA_DS_SH,OH_RREA_DS_SDRTHT,OH_RREA_DS_FA,OH_RREA_DS_OD_C,OH_RREA_DS_OD_CH,OH_RREA_DS_OD_IH_t_SO,OH_RREA_OD_HF_a_SO,OH_RREA_DS_OD_Tot,OH_RREA_DS_NS,OH_RREA_DS_Tot,OH_RHA_DS_SH,OH_RHA_DS_SDRTHT,OH_RHA_DS_FA,OH_RHA_DS_OD_C,OH_RHA_DS_OD_CH,OH_RHA_DS_OD_IH_t_SO,OH_RHA_OD_HF_a_SO,OH_RHA_DS_OD_Tot,OH_RHA_DS_NS,OH_RHA_DS_Tot,OH_R_PSH_DS_SH,OH_R_PSH_DS_SDRTHT,OH_R_PSH_DS_FA,OH_R_PSH_DS_OD_C,OH_R_PSH_DS_OD_CH,OH_R_PSH_DS_OD_IH_t_SO,OH_R_PSH_OD_HF_a_SO,OH_R_PSH_DS_OD_Tot,OH_R_PSH_DS_NS,OH_R_PSH_DS_Tot,OH_R_HCC_DS_SH,OH_R_HCC_DS_SDRTHT,OH_R_HCC_DS_FA,OH_R_HCC_DS_OD_C,OH_R_HCC_DS_OD_CH,OH_R_HCC_DS_OD_IH_t_SO,OH_R_HCC_OD_HF_a_SO,OH_R_HCC_DS_OD_Tot,OH_R_HCC_DS_NS,OH_R_HCC_DS_Tot,OH_R_OLT_DS_SH,OH_R_OLT_DS_SDRTHT,OH_R_OLT_DS_FA,OH_R_OLT_DS_OD_C,OH_R_OLT_DS_OD_CH,OH_R_OLT_DS_OD_IH_t_SO,OH_R_OLT_OD_HF_a_SO,OH_R_OLT_DS_OD_Tot,OH_R_OLT_DS_NS,OH_R_OLT_DS_Tot,OH_R_LNS_DS_SH,OH_R_LNS_DS_SDRTHT,OH_R_LNS_DS_FA,OH_R_LNS_DS_OD_C,OH_R_LNS_DS_OD_CH,OH_R_LNS_DS_OD_IH_t_SO,OH_R_LNS_OD_HF_a_SO,OH_R_LNS_DS_OD_Tot,OH_R_LNS_DS_NS,OH_R_LNS_DS_Tot
ILOC50100202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50100203,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
ILOC50100206,4,0,0,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,85,0,0,4,0,0,0,4,0,97,3,0,0,44,0,0,0,39,0,46,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,4,0,12,8,0,0,0,0,0,0,0,0,12
ILOC50200101,40,0,0,0,0,0,0,0,0,40,55,0,0,0,0,0,0,0,0,55,21,0,4,0,0,0,0,0,0,21,96,15,0,0,0,0,0,0,0,114,15,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,6,149,23,6,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,3,21,3,0,0,0,0,0,0,0,27,265,22,6,0,0,0,0,0,3,300,363,9,7,73,7,0,0,84,4,468,316,5,5,5,0,0,0,5,8,338,99,14,12,0,0,0,0,0,0,125,76,31,0,0,0,0,0,0,5,114,113,8,7,3,0,0,0,3,0,142,0,14,0,0,0,0,0,0,0,15,98,19,3,9,0,0,0,8,0,135,10,0,3,0,0,0,0,4,0,17
ILOC50200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50200201,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,3,3,53,50,0,0,4,0,3,0,6,3,57,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,26,3,0,0,0,0,0,0,0,0,10
ILOC50200202,6,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,3,31,44,0,0,6,0,0,0,7,0,50,20,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,6
ILOC50200301,7,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,23,278,0,0,5,12,3,0,19,0,295,218,0,0,0,0,0,0,3,0,221,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,12
ILOC50200302,10,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0,43,79,0,0,3,0,0,3,3,0,82,29,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,3,0,12
ILOC50200303,11,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,8,13,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,32,7,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,60,7,0,0,0,0,0,3,0,63,479,19,7,51,5,0,0,52,0,560,265,3,3,5,0,0,0,3,0,278,51,12,16,0,0,0,0,0,0,83,10,3,7,0,0,0,0,0,0,20,105,7,11,0,0,0,3,4,4,131,0,0,6,0,0,0,0,0,0,5,33,3,3,11,0,0,0,11,0,60,16,0,0,0,0,0,0,3,0,19
ILOC50200401,38,3,0,0,0,0,3,3,0,38,97,0,0,0,0,0,0,0,0,94,68,25,5,0,0,0,0,0,0,100,82,24,3,0,0,0,16,16,0,119,37,3,0,0,0,0,0,0,0,45,9,0,0,0,0,0,0,0,0,11,9,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,205,62,8,0,0,0,18,18,0,289,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,7,7,0,27,348,66,11,0,0,0,24,24,0,452,861,87,11,3,0,0,0,0,0,959,828,27,4,0,0,0,4,4,3,864,214,152,33,0,0,0,0,0,3,406,85,80,22,0,0,0,3,3,3,182,256,39,10,0,0,0,10,11,0,311,8,3,0,0,0,0,0,0,0,8,28,15,0,0,0,0,0,0,0,48,14,6,0,0,0,0,0,0,0,21
ILOC50200402,29,0,0,3,0,0,0,3,0,36,92,0,0,0,0,0,3,4,0,97,47,0,0,0,0,0,0,0,0,47,16,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,217,0,0,7,0,0,0,10,0,228,730,0,0,27,0,13,7,46,3,778,1119,0,0,3,0,14,25,34,0,1158,218,3,0,0,0,0,0,0,0,228,26,0,0,0,0,0,0,0,0,27,165,0,0,0,0,0,3,5,0,172,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,7,0,42,7,0,0,0,0,0,0,0,0,14
ILOC50200403,22,0,0,0,0,0,0,0,0,21,65,0,0,0,0,0,0,0,0,65,51,7,0,0,0,0,0,0,0,57,45,19,28,0,0,0,0,0,3,102,31,6,3,0,0,0,0,0,0,34,3,0,3,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,142,35,35,0,0,0,0,4,3,213,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,14,238,37,44,0,0,0,0,4,3,319,832,46,7,15,0,0,0,15,4,901,882,29,4,0,0,0,0,0,0,910,265,109,26,0,0,0,0,0,0,407,29,30,25,0,0,0,0,0,0,87,186,35,7,0,0,0,0,3,0,233,7,12,0,0,0,0,0,0,0,14,26,3,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,9
ILOC50200404,24,0,0,0,0,0,0,0,0,21,50,0,0,0,0,0,0,0,0,52,65,6,0,0,0,0,0,0,0,71,42,16,0,0,0,0,0,0,0,56,19,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,133,24,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,211,27,0,0,0,0,0,0,0,243,932,149,7,6,62,0,0,77,8,1171,1345,114,3,0,0,0,0,0,3,1465,440,99,9,0,0,0,0,0,0,551,91,69,0,0,0,0,0,0,0,165,263,72,3,0,0,0,0,0,0,343,6,20,0,0,0,0,0,0,0,24,70,6,3,0,16,0,0,16,3,95,8,3,0,0,0,0,0,0,0,9
ILOC50200501,35,0,0,3,0,0,0,3,0,38,28,0,0,0,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,14,12,4,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,12,81,3,5,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,149,3,5,3,0,0,0,3,0,163,1134,13,3,26,13,0,0,38,11,1198,635,0,3,0,0,0,5,11,10,657,142,7,0,0,0,0,0,0,3,154,70,18,27,0,0,0,0,0,0,117,206,10,6,0,0,0,3,3,3,229,14,0,3,0,0,0,0,0,0,16,166,0,10,10,0,0,3,8,3,185,53,3,3,0,0,0,0,0,0,61
ILOC50200601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
ILOC50200602,12,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,46,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,0,5,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,76,0,5,0,0,0,0,0,0,89,22,0,0,0,0,0,0,0,5,32,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,3
ILOC50200701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50200702,11,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,41,0,0,0,0,0,0,4,0,46,79,4,4,59,0,7,3,67,4,163,43,0,0,7,0,0,0,8,0,53,25,7,9,0,0,0,0,0,0,42,15,11,0,0,0,0,0,0,0,29,20,3,3,3,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,0,53,5,3,8,0,3,0,18,3,81,15,0,0,3,0,0,0,4,0,20
ILOC50300101,20,0,0,0,0,0,0,0,0,24,39,0,0,0,0,0,0,0,0,44,13,3,0,0,0,0,0,0,0,17,35,10,0,0,0,0,0,0,0,46,18,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,7,76,15,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,15,147,22,0,0,0,0,0,0,0,176,1083,68,8,19,0,0,0,20,21,1194,1073,16,7,0,0,0,3,5,4,1100,347,75,18,0,0,0,0,0,0,443,98,57,11,0,0,0,0,0,4,167,333,45,20,0,0,0,0,0,7,407,0,39,0,0,0,0,0,0,0,35,66,19,3,0,0,3,0,0,6,93,26,5,0,0,0,0,0,0,0,32
ILOC50300102,13,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,50,0,0,0,0,0,0,0,3,51,604,6,0,12,0,0,0,12,9,628,395,0,0,3,0,3,0,7,11,411,70,0,4,0,0,0,0,0,0,69,16,8,0,0,0,0,0,0,0,33,148,0,0,0,0,0,0,3,0,152,0,3,0,0,0,0,0,0,0,4,164,3,0,5,0,0,0,12,9,188,57,0,0,0,0,0,0,0,0,55
ILOC50300201,11,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,3,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,3,0,0,0,0,0,0,62,68,0,3,9,0,0,3,7,0,73,87,0,0,0,0,0,3,3,0,92,28,0,3,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4
ILOC50300202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50300203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,4,7,16,0,0,3,0,0,0,6,7,28,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,0,16,4,0,0,0,0,0,0,3,0,6
